year,lat,lon,flag,total_effort,total_catch
1984,6.5,132.5,JP,2.1,117.999
1984,6.5,133.5,JP,38.62,1174
1984,6.5,134.5,JP,6.82,199.999
1984,6.5,135.5,JP,49.28,1407.698
1984,6.5,136.5,JP,58.83,1068.701
1984,6.5,137.5,JP,61.5,1567.9979999999998
1984,6.5,138.5,JP,35.22,477
1984,6.5,139.5,JP,22.36,211.00100000000003
1984,6.5,140.5,JP,33.7,790.998
1984,6.5,141.5,JP,15.27,449.999
1984,6.5,142.5,JP,18.33,512.999
1984,6.5,143.5,JP,5.14,143
1984,6.5,144.5,JP,5.14,118.099
1984,6.5,145.5,JP,4.2,20
1984,6.5,146.5,JP,7.56,119
1984,7.5,132.5,JP,20.97,765
1984,7.5,133.5,JP,73.82,2882.5
1984,7.5,135.5,JP,67.57,1853.301
1984,7.5,136.5,JP,40.54,901.9989999999999
1984,7.5,137.5,JP,36.98,559
1984,7.5,138.5,JP,20.27,312
1984,7.5,139.5,JP,15.11,423.00000000000006
1984,7.5,140.5,JP,34.15,895.0990000000002
1984,7.5,141.5,JP,17.49,350.998
1984,7.5,142.5,JP,32.56,623.8009999999999
1984,7.5,143.5,JP,19.7,459.7
1984,7.5,144.5,JP,4.29,25
1984,8.5,132.5,JP,18.87,427
1984,8.5,133.5,JP,17.37,319.201
1984,8.5,134.5,JP,6.67,87
1984,8.5,135.5,JP,22.34,282
1984,8.5,136.5,JP,28.26,728.001
1984,8.5,137.5,JP,6.69,25.999
1984,8.5,138.5,JP,18.94,381.00100000000003
1984,8.5,139.5,JP,19.58,271
1984,8.5,140.5,JP,25.85,248.39999999999998
1984,8.5,141.5,JP,38.35,818.002
1984,8.5,143.5,JP,2.57,44
1984,9.5,132.5,JP,3.93,23.599
1984,9.5,133.5,JP,47.33,710.001
1984,9.5,134.5,JP,13.76,462.00000000000006
1984,9.5,135.5,JP,4.21,28
1984,9.5,136.5,JP,4.57,38
1984,9.5,137.5,JP,10.25,62.998999999999995
1984,10.5,133.5,JP,1.12,5
1984,10.5,137.5,JP,5.29,47.001000000000005
1984,-36.5,176.5,NZ,4.8,34
1984,0.5,141.5,JP,12.39,131
1984,0.5,142.5,JP,31.14,861.002
1984,0.5,143.5,JP,49.67,1310.001
1984,0.5,144.5,JP,39.03,785.9990000000001
1984,0.5,145.5,JP,20.41,370.99999999999994
1984,0.5,146.5,JP,15.59,244
1984,0.5,147.5,JP,8.46,205
1984,1.5,141.5,JP,9.6,129.999
1984,1.5,142.5,JP,18.3,284.00000000000006
1984,1.5,143.5,JP,5.8,182
1984,1.5,144.5,JP,4.66,40.001000000000005
1984,1.5,145.5,JP,41.77,390.0009999999999
1984,1.5,146.5,JP,19.07,310
1984,1.5,147.5,JP,14.5,225
1984,1.5,148.5,JP,4.82,42.99999999999999
1984,-0.5,141.5,JP,26.26,469
1984,-0.5,142.5,JP,34.09,407
1984,-0.5,143.5,JP,21.59,397
1984,-0.5,144.5,JP,52.97,850.501
1984,-0.5,145.5,JP,35.45,630.501
1984,-0.5,146.5,JP,11.02,114.00000000000001
1984,-0.5,147.5,JP,39.06,818.3000000000001
1984,2.5,146.5,JP,17.02,287.999
1984,-1.5,141.5,JP,9.16,157.00199999999998
1984,-1.5,142.5,JP,29.02,466
1984,-1.5,143.5,JP,4.69,135
1984,-1.5,145.5,JP,39.49,515.999
1984,-1.5,146.5,JP,66.58,1263.5
1984,-1.5,147.5,JP,74.16,1445.1999999999998
1984,-1.5,148.5,JP,8,55.00000000000001
1984,3.5,141.5,JP,26.48,208.999
1984,-2.5,142.5,JP,13.39,103.001
1984,-2.5,143.5,JP,7.78,350
1984,-2.5,144.5,JP,25.01,785.0000000000001
1984,-2.5,145.5,JP,6.45,98.00099999999999
1984,4.5,136.5,JP,8.48,163.00000000000003
1984,4.5,139.5,JP,80.45,1131.001
1984,4.5,140.5,JP,86.3,1338.999
1984,4.5,141.5,JP,22.52,138
1984,5.5,135.5,JP,4.42,44
1984,5.5,136.5,JP,4.86,67.00000000000001
1984,5.5,137.5,JP,48.73,975.003
1984,5.5,138.5,JP,49.11,576
1984,5.5,139.5,JP,68.03,671.201
1984,5.5,140.5,JP,15.12,162.999
1984,6.5,138.5,JP,7.67,90.00099999999999
1984,9.5,133.5,JP,6.46,18
1984,-3.5,154.5,KR,9.13,217.50799999999998
1984,-3.5,155.5,KR,11.42,205.556
1984,-3.5,156.5,KR,9.12,201.972
1984,-3.5,157.5,KR,18.25,230.651
1984,-3.5,158.5,KR,18.23,257.542
1984,-4.5,156.5,KR,2.29,16.730999999999998
1984,-4.5,157.5,KR,13.68,184.04600000000002
1984,-4.5,158.5,KR,27.38,332.23400000000004
1984,-5.5,155.5,MX,5.48,220.033
1984,-5.5,156.5,MX,23.29,567.087
1984,-0.5,150.5,US,10.28,119.69999999999999
1984,-2.5,153.5,US,42.23,826.499
1984,-3.5,154.5,US,41.66,1020.5999999999999
1984,-3.5,155.5,US,69.79,1407.1000000000001
1984,-3.5,156.5,US,48.53,1174.901
1984,-3.5,157.5,US,36.26,911.7990000000001
1984,-4.5,154.5,US,49.86,1023.301
1984,-4.5,155.5,US,54.44,1116.801
1984,-4.5,156.5,US,47.9,913.5010000000001
1984,-4.5,157.5,US,59.98,1404.299
1984,-4.5,158.5,US,87.36,1768.0000000000002
1984,-5.5,156.5,US,43.4,1065.8999999999999
1984,0.5,141.5,JP,10.32,315
1984,0.5,142.5,JP,10.3,119.99900000000001
1984,0.5,143.5,JP,25.76,859
1984,0.5,144.5,JP,15.43,224.999
1984,0.5,145.5,JP,12.88,184.999
1984,0.5,146.5,JP,54.28,967.0010000000001
1984,0.5,147.5,JP,52.95,1109.001
1984,0.5,148.5,JP,48.95,528.1990000000001
1984,0.5,149.5,JP,52.14,833.9999999999999
1984,0.5,150.5,JP,27,474
1984,0.5,151.5,JP,12.85,95
1984,1.5,141.5,JP,23.97,1027
1984,1.5,142.5,JP,32.48,898.0000000000001
1984,1.5,143.5,JP,40.22,1257.999
1984,1.5,144.5,JP,46.74,1240.001
1984,1.5,145.5,JP,49.17,584.999
1984,1.5,146.5,JP,60.23,1128.0009999999997
1984,1.5,147.5,JP,87.95,1358.102
1984,1.5,148.5,JP,71.64,823
1984,1.5,149.5,JP,61.81,1094.0010000000002
1984,1.5,150.5,JP,15.81,215.00000000000003
1984,-0.5,142.5,JP,6.93,35
1984,-0.5,143.5,JP,31.29,768
1984,-0.5,144.5,JP,23.51,487.00000000000006
1984,-0.5,145.5,JP,48.72,1249.999
1984,-0.5,146.5,JP,49.33,1273.5
1984,-0.5,147.5,JP,84.12,1727.8
1984,-0.5,148.5,JP,23.81,258.001
1984,-0.5,151.5,JP,11.76,265
1984,2.5,143.5,JP,8.64,365
1984,2.5,145.5,JP,38.75,798.998
1984,2.5,146.5,JP,65.84,1808.0010000000002
1984,2.5,147.5,JP,41.2,454
1984,-1.5,145.5,JP,39.01,732.0000000000001
1984,-1.5,146.5,JP,69.86,522.5
1984,-1.5,147.5,JP,103.33,1617.7
1984,-1.5,148.5,JP,14.33,242
1984,-2.5,148.5,JP,4.12,20
1984,-3.5,145.5,JP,7.7,31.999
1984,0.5,150.5,KR,26.92,233.641
1984,0.5,151.5,KR,12.07,67.51899999999999
1984,0.5,152.5,KR,8.69,20.317000000000004
1984,1.5,148.5,KR,15.59,44.816
1984,1.5,150.5,KR,38.11,295.78200000000004
1984,1.5,153.5,KR,9.14,63.341
1984,-4.5,150.5,PH,83.35,498.002
1984,-5.5,155.5,PH,35,209
1984,0.5,143.5,TW,85.64,738.067
1984,0.5,145.5,TW,64.86,461.38
1984,1.5,144.5,TW,41.74,374.4080000000001
1984,-1.5,146.5,TW,72.2,644.8009999999999
1984,0.5,147.5,US,14.9,252.20000000000002
1984,0.5,148.5,US,37.61,422.8999999999999
1984,0.5,149.5,US,42.96,833.8
1984,0.5,150.5,US,45.5,850.9
1984,0.5,151.5,US,44.35,646.8
1984,-0.5,147.5,US,28.69,525.299
1984,-0.5,148.5,US,29.92,556.101
1984,-3.5,157.5,US,16.79,171.39999999999998
1985,0.5,141.5,JP,6.04,110
1985,0.5,142.5,JP,26.07,211.998
1985,0.5,143.5,JP,15.9,194.5
1985,0.5,144.5,JP,42.29,637.001
1985,0.5,145.5,JP,32.91,1101.0009999999997
1985,0.5,146.5,JP,21.19,700
1985,0.5,147.5,JP,40.66,659.001
1985,0.5,148.5,JP,28.79,416.999
1985,1.5,132.5,JP,16.31,458.00100000000003
1985,1.5,141.5,JP,55.48,2083.9990000000003
1985,1.5,142.5,JP,23.36,247.00000000000003
1985,1.5,143.5,JP,50.25,524.9989999999999
1985,1.5,144.5,JP,58.28,579.999
1985,1.5,145.5,JP,7.63,85.001
1985,1.5,146.5,JP,5.8,173.00099999999998
1985,1.5,147.5,JP,82.81,1582
1985,1.5,148.5,JP,50.01,1092.998
1985,-0.5,141.5,JP,11.45,217.29999999999995
1985,-0.5,142.5,JP,13.09,115
1985,-0.5,143.5,JP,22.03,455.00100000000003
1985,-0.5,144.5,JP,39.44,866.001
1985,-0.5,145.5,JP,38.8,1102.0000000000002
1985,-0.5,146.5,JP,126.22,3004.102
1985,-0.5,147.5,JP,29.21,678.001
1985,-0.5,148.5,JP,8.74,139.999
1985,2.5,132.5,JP,19.57,365.00199999999995
1985,2.5,133.5,JP,6.52,143
1985,2.5,143.5,JP,17.02,294.00100000000003
1985,2.5,144.5,JP,34.65,674.003
1985,2.5,145.5,JP,31.24,790.999
1985,2.5,146.5,JP,16.62,291.999
1985,2.5,147.5,JP,21.83,362
1985,-1.5,143.5,JP,24.28,319.999
1985,-1.5,144.5,JP,5.72,47.001
1985,-1.5,145.5,JP,60.22,1072.6009999999999
1985,-1.5,146.5,JP,30.71,876.9990000000001
1985,-1.5,147.5,JP,42.89,957
1985,3.5,131.5,JP,2.17,37
1985,3.5,133.5,JP,8.7,284.999
1985,3.5,134.5,JP,2.18,1
1985,-2.5,142.5,JP,70.91,981.601
1985,-2.5,143.5,JP,22.87,266
1985,-2.5,144.5,JP,13.72,222.29999999999998
1985,-2.5,145.5,JP,19.5,480.002
1985,4.5,133.5,JP,1.09,20
1985,4.5,134.5,JP,39.13,1106.5
1985,4.5,135.5,JP,10,230
1985,4.5,141.5,JP,8.05,25.000999999999998
1985,4.5,142.5,JP,4.03,17
1985,-3.5,146.5,JP,2.44,190.001
1985,5.5,134.5,JP,4.69,325.001
1985,5.5,135.5,JP,7,160
1985,-4.5,145.5,JP,9.75,190.00099999999998
1985,-4.5,146.5,JP,8.93,144.001
1985,6.5,135.5,JP,5.25,220
1985,1.5,145.5,KR,7.11,37.99999999999999
1985,-0.5,141.5,KR,6.81,110
1985,-37.5,176.5,NZ,34.95,844
1985,-37.5,177.5,NZ,13.24,594
1985,0.5,144.5,TW,20.81,373.044
1985,0.5,146.5,TW,25.91,470.973
1985,1.5,143.5,TW,16.44,226.71699999999998
1985,-0.5,145.5,US,13.15,339.196
1985,-0.5,146.5,US,45.05,727.046
1985,-0.5,147.5,US,56.2,1170.288
1985,-1.5,146.5,US,54.75,1591.625
1985,-1.5,147.5,US,44.25,1187.3490000000002
1985,0.5,141.5,JP,34.46,975.001
1985,0.5,142.5,JP,22.93,376.498
1985,0.5,143.5,JP,18.6,309.00100000000003
1985,0.5,144.5,JP,27.34,281.501
1985,0.5,145.5,JP,17.49,124.999
1985,0.5,146.5,JP,5.59,90
1985,1.5,141.5,JP,51.77,710
1985,1.5,142.5,JP,28.13,885.001
1985,1.5,143.5,JP,15.71,177
1985,1.5,144.5,JP,22.56,209.00099999999998
1985,1.5,145.5,JP,31.63,465.999
1985,1.5,146.5,JP,6.71,239.99900000000002
1985,-0.5,141.5,JP,24.84,878.9989999999999
1985,-0.5,142.5,JP,91.45,2585.1
1985,-0.5,143.5,JP,31.75,950.0009999999999
1985,-0.5,144.5,JP,31.76,789.498
1985,-0.5,145.5,JP,25.58,286.99899999999997
1985,-0.5,146.5,JP,5.3,9.999
1985,2.5,143.5,JP,29.72,357.5
1985,2.5,144.5,JP,11.89,113
1985,2.5,145.5,JP,11.1,195
1985,-1.5,141.5,JP,31.21,583.702
1985,-1.5,142.5,JP,27.79,460.399
1985,-1.5,143.5,JP,11.19,198.301
1985,-1.5,145.5,JP,10.77,365
1985,3.5,143.5,JP,17.09,209.00099999999998
1985,-2.5,142.5,JP,12.64,261
1985,-2.5,143.5,JP,9.49,49.998999999999995
1985,4.5,139.5,JP,34.54,733.999
1985,4.5,140.5,JP,17.75,321.999
1985,4.5,141.5,JP,13.11,165
1985,4.5,142.5,JP,8.13,179
1985,4.5,143.5,JP,7.53,45.002
1985,4.5,144.5,JP,14.5,232.99899999999997
1985,4.5,145.5,JP,8.89,81
1985,4.5,147.5,JP,6.31,119.999
1985,5.5,136.5,JP,9.47,365.001
1985,5.5,137.5,JP,5.3,61
1985,5.5,138.5,JP,21.73,560.0010000000001
1985,5.5,139.5,JP,51.05,1250.201
1985,5.5,140.5,JP,22.16,425
1985,5.5,141.5,JP,8.21,69.999
1985,5.5,142.5,JP,12.42,126
1985,5.5,143.5,JP,7.42,104.99799999999999
1985,5.5,144.5,JP,35.17,557.0020000000001
1985,5.5,145.5,JP,20.15,434.001
1985,5.5,146.5,JP,11.17,318
1985,6.5,135.5,JP,8.3,340
1985,6.5,136.5,JP,13.03,184.99999999999997
1985,6.5,137.5,JP,4.73,38.001999999999995
1985,6.5,138.5,JP,9.11,175
1985,6.5,139.5,JP,9.08,122.999
1985,6.5,140.5,JP,11.92,165.00000000000003
1985,6.5,141.5,JP,7.42,48
1985,6.5,144.5,JP,9.51,106
1985,7.5,138.5,JP,3.53,49.999
1985,7.5,139.5,JP,4.06,45.001
1985,8.5,135.5,JP,8.24,99.999
1985,8.5,136.5,JP,5.29,75
1985,1.5,147.5,KR,9.37,183
1985,2.5,139.5,TW,33.54,397.18
1985,2.5,140.5,TW,17.38,201.447
1985,2.5,142.5,TW,7.49,86.365
1985,4.5,143.5,TW,10.75,107.89299999999999
1985,0.5,145.5,US,8.95,14.323
1985,0.5,146.5,US,43.42,658.28
1985,-0.5,145.5,US,15.83,226.41199999999998
1985,-0.5,146.5,US,32.76,464.305
1985,-0.5,147.5,US,33.8,748.847
1985,-0.5,148.5,US,10.05,73.40100000000001
1985,-1.5,146.5,US,33.19,693.56
1985,-1.5,147.5,US,25.18,354.467
1985,-2.5,144.5,US,12.45,116.576
1985,-2.5,145.5,US,32.34,468.202
1985,-2.5,147.5,US,16.82,298.127
1985,-3.5,145.5,US,11.96,103.096
1985,0.5,141.5,JP,19.94,292
1985,0.5,142.5,JP,10.95,256
1985,0.5,143.5,JP,6.34,106
1985,0.5,144.5,JP,5.79,84.99900000000001
1985,0.5,147.5,JP,6.9,192.00199999999998
1985,0.5,148.5,JP,2.55,23
1985,0.5,149.5,JP,7.63,200
1985,0.5,150.5,JP,10.58,180.00000000000003
1985,0.5,151.5,JP,5.29,132.001
1985,1.5,141.5,JP,68.08,1948.9999999999998
1985,1.5,142.5,JP,35.39,582.001
1985,1.5,143.5,JP,8.62,135
1985,1.5,146.5,JP,2.9,120
1985,1.5,147.5,JP,17.77,268.999
1985,1.5,148.5,JP,19.42,487
1985,1.5,149.5,JP,7.8,144.99999999999997
1985,1.5,150.5,JP,22.84,608.0010000000001
1985,1.5,151.5,JP,24.53,440
1985,-0.5,141.5,JP,12.68,170
1985,-0.5,142.5,JP,19.4,185.101
1985,-0.5,143.5,JP,5.79,36
1985,-0.5,144.5,JP,4.67,80
1985,-0.5,145.5,JP,7.09,60
1985,-0.5,146.5,JP,8.54,198
1985,-0.5,147.5,JP,4.4,59.999
1985,-0.5,152.5,JP,3.86,45
1985,2.5,130.5,JP,17.84,302
1985,2.5,143.5,JP,11.47,279.00100000000003
1985,2.5,145.5,JP,5.81,249.00000000000003
1985,2.5,151.5,JP,7.79,106.999
1985,-1.5,142.5,JP,8.3,109.99900000000001
1985,-1.5,143.5,JP,4.62,60
1985,-1.5,145.5,JP,6.21,58
1985,-1.5,146.5,JP,29.65,709.999
1985,-1.5,147.5,JP,7.59,120
1985,3.5,130.5,JP,7.51,153
1985,3.5,131.5,JP,15.96,456.00000000000006
1985,3.5,133.5,JP,3.76,5
1985,3.5,134.5,JP,14.84,335
1985,3.5,135.5,JP,6.51,145
1985,3.5,141.5,JP,15.96,168.001
1985,3.5,143.5,JP,20.2,430.998
1985,3.5,144.5,JP,16.28,235.00199999999998
1985,3.5,145.5,JP,12.33,710
1985,3.5,147.5,JP,20.39,597.001
1985,3.5,148.5,JP,35.56,699.999
1985,3.5,149.5,JP,28.73,525.999
1985,3.5,150.5,JP,26.01,455.39900000000006
1985,3.5,151.5,JP,16.52,281
1985,3.5,155.5,JP,4.42,80.20100000000001
1985,3.5,156.5,JP,10.31,145.1
1985,4.5,130.5,JP,1.88,30.001
1985,4.5,139.5,JP,24.92,165.998
1985,4.5,140.5,JP,51.9,561.001
1985,4.5,141.5,JP,51.25,1119.002
1985,4.5,142.5,JP,30.99,633.9990000000001
1985,4.5,143.5,JP,13.35,254.99900000000002
1985,4.5,144.5,JP,28.98,540.9999999999999
1985,4.5,145.5,JP,27.16,509.999
1985,4.5,146.5,JP,18.28,369.001
1985,4.5,147.5,JP,24.1,583.002
1985,4.5,148.5,JP,9.85,143.001
1985,4.5,149.5,JP,11.89,145
1985,4.5,150.5,JP,10.41,270
1985,4.5,151.5,JP,18.21,384.99999999999994
1985,4.5,152.5,JP,11.25,290.201
1985,4.5,153.5,JP,11.26,259.8
1985,4.5,154.5,JP,4.33,94.10000000000001
1985,4.5,161.5,JP,8.72,189.899
1985,4.5,162.5,JP,13.48,269.79900000000004
1985,5.5,137.5,JP,15.9,420
1985,5.5,138.5,JP,12.47,245.001
1985,5.5,139.5,JP,40.05,798.0009999999999
1985,5.5,140.5,JP,13.83,227
1985,5.5,141.5,JP,16.06,306.00100000000003
1985,5.5,142.5,JP,40.94,708.0009999999999
1985,5.5,143.5,JP,35.96,616
1985,5.5,144.5,JP,14.9,184.00099999999998
1985,5.5,145.5,JP,17.43,227.001
1985,5.5,146.5,JP,18.21,464.999
1985,5.5,147.5,JP,8.62,90
1985,6.5,133.5,JP,2,15
1985,6.5,136.5,JP,4.95,44.003
1985,6.5,142.5,JP,5.48,55.8
1985,6.5,143.5,JP,9.06,114.00099999999999
1985,6.5,144.5,JP,8.8,195
1985,6.5,145.5,JP,5.29,127
1985,0.5,147.5,KR,26.19,544
1985,0.5,153.5,KR,19.65,126.00000000000001
1985,0.5,154.5,KR,2.46,165
1985,1.5,148.5,KR,4.73,40.002
1985,1.5,152.5,KR,11.72,67.998
1985,-4.5,149.5,PH,51.1,578.8929999999999
1985,-4.5,150.5,PH,110.99,808.6589999999999
1985,-4.5,154.5,PH,56.6,438.64700000000005
1985,-5.5,155.5,PH,68.64,680.348
1985,0.5,141.5,TW,24.36,251.5
1985,0.5,149.5,TW,10.31,187.672
1985,1.5,141.5,TW,26.78,321.464
1985,1.5,142.5,TW,33.49,379.461
1985,1.5,143.5,TW,15.51,192.885
1985,1.5,146.5,TW,13.22,167.613
1985,1.5,147.5,TW,13.22,167.613
1985,1.5,149.5,TW,58.69,995.097
1985,2.5,143.5,TW,17.67,193.66899999999998
1985,2.5,149.5,TW,5.49,87.762
1985,2.5,150.5,TW,13.72,249.61300000000003
1985,-2.5,142.5,TW,8.11,83.732
1985,-2.5,144.5,TW,10.8,111.558
1985,-1.5,153.5,US,7.71,229.253
1985,-2.5,153.5,US,15.7,407.857
1985,-2.5,154.5,US,33.36,511.059
1985,-2.5,155.5,US,30.47,506.32
1985,-3.5,155.5,US,7.3,57.393
1985,0.5,141.5,JP,38.82,567
1985,0.5,142.5,JP,30.7,262.00100000000003
1985,0.5,143.5,JP,13.89,140.999
1985,0.5,144.5,JP,13.79,142.99900000000002
1985,0.5,145.5,JP,15.38,313.6
1985,1.5,141.5,JP,37.72,475.003
1985,1.5,142.5,JP,23.95,348.001
1985,1.5,143.5,JP,13.3,115.001
1985,1.5,144.5,JP,16.69,140
1985,1.5,145.5,JP,12.43,140
1985,1.5,146.5,JP,6.12,70
1985,-0.5,141.5,JP,24.72,480.49899999999997
1985,-0.5,142.5,JP,49.83,573.9999999999999
1985,-0.5,143.5,JP,48.13,962
1985,-0.5,144.5,JP,27.83,374
1985,-0.5,145.5,JP,20.77,482.999
1985,-0.5,146.5,JP,24.62,515.0020000000001
1985,-0.5,147.5,JP,23.29,667.999
1985,-0.5,148.5,JP,9.19,83.99900000000001
1985,2.5,131.5,JP,40.32,842
1985,2.5,132.5,JP,35.13,938.9989999999999
1985,2.5,133.5,JP,3.24,250
1985,2.5,143.5,JP,15.14,80
1985,-1.5,141.5,JP,14,119.999
1985,-1.5,142.5,JP,22.89,209.999
1985,-1.5,143.5,JP,11.41,207
1985,-1.5,145.5,JP,10.83,364.99899999999997
1985,-1.5,146.5,JP,12.07,188.99799999999996
1985,-1.5,147.5,JP,13.99,310
1985,3.5,130.5,JP,3.54,120
1985,3.5,131.5,JP,9.33,99.99900000000001
1985,3.5,134.5,JP,10.73,151.001
1985,3.5,141.5,JP,25.98,520.001
1985,-2.5,142.5,JP,23.32,265
1985,-2.5,145.5,JP,8.57,165.001
1985,-2.5,148.5,JP,3.43,34.998999999999995
1985,-2.5,153.5,JP,26.53,272
1985,-2.5,154.5,JP,6.07,30
1985,4.5,140.5,JP,20.62,610.998
1985,-3.5,145.5,JP,18.87,293.99899999999997
1985,-3.5,146.5,JP,41.17,869.999
1985,-3.5,147.5,JP,12.87,298.001
1985,-3.5,148.5,JP,6.86,65
1985,-3.5,153.5,JP,1.52,15
1985,-3.5,154.5,JP,3.03,49.999
1985,-4.5,146.5,JP,32.6,230.19999999999996
1985,6.5,140.5,JP,3,55.001000000000005
1985,-4.5,154.5,PH,45.57,558.0029999999999
1985,-5.5,155.5,PH,143.23,1960.476
1985,1.5,-157.5,SU,10.9,125.77
1985,1.5,-158.5,SU,18.91,87.82300000000001
1985,1.5,-163.5,SU,18.82,57.464
1985,1.5,-164.5,SU,22.17,475.977
1985,-0.5,-165.5,SU,11.14,130.107
1985,2.5,-157.5,SU,10.9,120.35000000000001
1985,2.5,-158.5,SU,28.94,223.35200000000003
1985,3.5,-158.5,SU,23.32,95.412
1985,0.5,144.5,TW,14.94,249.859
1985,0.5,145.5,TW,23.55,473.54300000000006
1985,1.5,143.5,TW,26.19,459.687
1985,1.5,144.5,TW,26.19,459.68699999999995
1985,1.5,146.5,TW,6.19,103.493
1985,-0.5,142.5,TW,27.9,577.339
1985,-0.5,144.5,TW,23.55,470.981
1985,2.5,137.5,TW,20.96,411.503
1985,2.5,145.5,TW,16.34,283.63
1985,0.5,156.5,US,10.91,503.478
1985,1.5,156.5,US,6.05,239.786
1985,-0.5,154.5,US,16.2,252.108
1985,-0.5,155.5,US,18.56,267.48199999999997
1985,-1.5,145.5,US,12.62,256.847
1985,-1.5,147.5,US,16.02,138.586
1985,-1.5,154.5,US,33.36,1175.976
1985,-1.5,155.5,US,26.21,386.9
1985,-2.5,153.5,US,26.94,280.857
1985,-2.5,154.5,US,24.24,501.58200000000005
1985,-2.5,155.5,US,2.13,135.638
1985,-4.5,146.5,US,4.81,253.16
1985,-4.5,153.5,US,57.41,1332.884
1985,-4.5,154.5,US,20.99,465.253
1985,-5.5,153.5,US,93.74,1754.01
1985,-6.5,152.5,US,33.53,727.046
1985,-6.5,153.5,US,63.67,1489.265
1985,-7.5,152.5,US,34.77,514.851
1986,0.5,141.5,JP,13.58,340
1986,0.5,142.5,JP,17.79,420.00100000000003
1986,0.5,143.5,JP,19.42,445
1986,0.5,144.5,JP,48.52,1067.701
1986,0.5,145.5,JP,6.4,144.99999999999997
1986,0.5,146.5,JP,13.68,301.702
1986,0.5,147.5,JP,20.04,405.401
1986,0.5,148.5,JP,23.17,863.699
1986,0.5,149.5,JP,16.49,393
1986,0.5,150.5,JP,23.1,789.2990000000001
1986,0.5,151.5,JP,12.1,88
1986,1.5,143.5,JP,11.43,230
1986,1.5,144.5,JP,9.9,290
1986,1.5,147.5,JP,13.02,363.20000000000005
1986,1.5,148.5,JP,13.96,428.7
1986,-0.5,142.5,JP,22.88,715
1986,-0.5,143.5,JP,10.34,203
1986,-0.5,144.5,JP,41.17,1133.5
1986,-0.5,145.5,JP,22.63,372.002
1986,-0.5,146.5,JP,44.12,911.0000000000001
1986,-0.5,147.5,JP,59.15,1332.6999999999998
1986,-0.5,148.5,JP,59.17,1607
1986,-0.5,149.5,JP,18.29,728.4979999999999
1986,-0.5,150.5,JP,13.89,579
1986,-0.5,151.5,JP,8.84,440
1986,2.5,144.5,JP,16.1,615.001
1986,-1.5,144.5,JP,8.91,149
1986,-1.5,145.5,JP,22.08,491.001
1986,-1.5,146.5,JP,16.33,357
1986,-1.5,147.5,JP,65.1,1401.0000000000002
1986,-1.5,148.5,JP,34.07,1274
1986,-1.5,153.5,JP,16.42,453
1986,3.5,143.5,JP,9.7,173.001
1986,3.5,144.5,JP,66.71,2098.301
1986,-2.5,143.5,JP,21.92,512.999
1986,-2.5,144.5,JP,54.44,1363.001
1986,-2.5,153.5,JP,27.79,360
1986,4.5,143.5,JP,7.6,404.99899999999997
1986,4.5,144.5,JP,16.5,689.998
1986,4.5,145.5,JP,44.36,2376
1986,4.5,146.5,JP,39.27,2426.999
1986,4.5,147.5,JP,28.94,1510.0000000000002
1986,4.5,148.5,JP,12.24,294
1986,-3.5,144.5,JP,6.61,80.00000000000001
1986,-3.5,145.5,JP,25.54,340.99899999999997
1986,-3.5,147.5,JP,8.05,99.998
1986,-3.5,148.5,JP,39.31,518.001
1986,5.5,143.5,JP,8.26,380
1986,5.5,144.5,JP,6.88,252.90099999999998
1986,5.5,145.5,JP,11.43,497.00000000000006
1986,5.5,146.5,JP,18.37,616.999
1986,5.5,147.5,JP,14.85,441.101
1986,5.5,148.5,JP,25.14,721
1986,5.5,149.5,JP,8,262
1986,-4.5,145.5,JP,14.48,183.001
1986,6.5,143.5,JP,6.88,185
1986,-35.5,175.5,NZ,7.01,224
1986,-36.5,175.5,NZ,26.46,740
1986,-36.5,176.5,NZ,23.87,692
1986,-37.5,176.5,NZ,48.5,1485
1986,-37.5,177.5,NZ,6.32,267
1986,-3.5,177.5,SU,7.73,46.858
1986,-3.5,179.5,SU,25.78,153.45899999999997
1986,-4.5,-178.5,SU,13.55,72.629
1986,-5.5,-173.5,SU,36.16,142.915
1986,-5.5,-175.5,SU,24.15,123.002
1986,-5.5,-176.5,SU,8.12,22.257
1986,0.5,142.5,TW,36.16,1168.246
1986,0.5,143.5,TW,21.36,716.905
1986,0.5,144.5,TW,26.92,812.646
1986,0.5,145.5,TW,26.08,770.482
1986,0.5,146.5,TW,27.65,753.552
1986,1.5,142.5,TW,11.18,323.279
1986,1.5,143.5,TW,30.52,937.9179999999999
1986,1.5,145.5,TW,17.07,524.0260000000001
1986,1.5,146.5,TW,29.86,959.7699999999999
1986,-0.5,142.5,TW,26.77,898.6070000000001
1986,-0.5,143.5,TW,18.63,604.406
1986,-0.5,144.5,TW,20.97,620.0609999999999
1986,-0.5,146.5,TW,8.89,200.111
1986,0.5,153.5,US,21.61,443.032
1986,-0.5,147.5,US,6.75,165.59699999999998
1986,-0.5,148.5,US,30.1,768.927
1986,-0.5,152.5,US,21.79,907.8399999999999
1986,-0.5,153.5,US,68.74,3200.3
1986,-0.5,154.5,US,32.73,1244.136
1986,-1.5,146.5,US,12.26,1281.61
1986,-1.5,148.5,US,53.71,888.414
1986,-1.5,153.5,US,114.45,2351.3179999999998
1986,-1.5,154.5,US,78.52,1643.214
1986,-1.5,155.5,US,57.83,1283.3770000000002
1986,-2.5,147.5,US,14.71,17.855
1986,-2.5,148.5,US,19.62,412.815
